,address,company,conditions,date,description,duty,experience,name,requirements,salaryMAX,salaryMIN,schedule,skills,type_of_employment,url
445,Златоуст,Система Геткурс,,14 октября 2020," GetCourse — платформа полного цикла для продажи и проведения онлайн-обучения. Нашими клиентами являются тренеры, преподаватели, инфо-бизнесмены. GetCourse состоит из нескольких модулей: конструктора сайтов и посадочных страниц, системы проведения обучения онлайн, вебинарной комнаты, системы рассылок, CRM, аналитики, автоворонок. Количество клиентов нашей компании растет, поэтому нашей команде нужны новые классные специалисты. Если вам нравится помогать людям решать их задачи, придумывать нестандартные решения, если вы энергичны, коммуникабельны и аккуратны, обладаете хорошей выдержкой — нам будет очень приятно вместе с вами делать жизнь людей проще, а их бизнес эффективнее! Внимание! Занятость удаленная. Требования: Опыт работы от 1 года; Образование техническое как плюс; Грамотный русский язык; Навыки деловой переписки; Дополнительные условия: Наличие компьютера достаточной для выполнения рабочих задач мощности и стабильного/скоростного Интернета. Очень хорошо, если вы: Пробовали сверстать страницу с помощью HTML/CSS и у вас получилось; Когда-либо делали свой сайт на своем домене; Имеете опыт работы в технической поддержке, общения с клиентами по телефону; Имеете опыт тестирования; Знаете язык программирования; Умеете устанавливать на страницу счетчики Я.Метрики, Google Analytics, GTM; Любите учиться чему-то новому! Задачи: <ol> Техническая поддержка пользователей: Консультирование по функционалу и возможностям системы Разработка нестандартных решений под задачи пользователя Тестирование функционала Написание баг-репортов, технических заданий Проведение обучающих консультаций по Skype для новых клиентов Проведение консультаций и настроек системы по задачам клиентов: привязка домена клиента к нашему ns-серверу; редактирование html-страничек в сms-системе; настройка рассылок и т. п. настройка бизнес-процессов; настройка структуры тренингов; настройка каналов для учета трафика с помощью utm-меток; анализ продаж и конверсий; консультирование по любым аспектам системы. Консультирование пользователей по телефону Поддержка и расширение базы знаний. </ol> Условия: Занятость - 40 часов в неделю, гибкий график; Работа удаленная на вашем устройстве; Оплачиваемое недельное обучение при приеме на работу; Испытательный срок 2 мес.; Стабильная заработная плата фикс: 25 000 руб. на испытательный срок, далее - 30 000 руб. (суммы на руки); Повышение заработной платы за счет бонусной части при проведении обучений, консультаций, настроек системы; Оформление по ТК РФ, полностью белая зарплата, ДМС; Адекватное руководство, которому важен не процесс, а результат; Молодая команда. ",,1–3 года,Специалист технической поддержки,"Опыт работы от 1 года;,Образование техническое как плюс;,Грамотный русский язык;,Навыки деловой переписки;",55000.0,28000.0,удаленная работа,,Полная занятость,https://tyumen.hh.ru/vacancy/36713249
431,Челябинск,Система Геткурс,,15 октября 2020," GetCourse — платформа полного цикла для продажи и проведения онлайн-обучения. Нашими клиентами являются тренеры, преподаватели, инфо-бизнесмены. GetCourse состоит из нескольких модулей: конструктора сайтов и посадочных страниц, системы проведения обучения онлайн, вебинарной комнаты, системы рассылок, CRM, аналитики, автоворонок. Количество клиентов нашей компании растет, поэтому нашей команде нужны новые классные специалисты. Если вам нравится помогать людям решать их задачи, придумывать нестандартные решения, если вы энергичны, коммуникабельны и аккуратны, обладаете хорошей выдержкой — нам будет очень приятно вместе с вами делать жизнь людей проще, а их бизнес эффективнее! Внимание! Занятость удаленная. Требования: Опыт работы в технической поддержке от 1 года; Понимание основ работы сети Интернет; Образование техническое как плюс; Грамотный русский язык; Навыки деловой переписки; Дополнительные условия: Наличие компьютера достаточной для выполнения рабочих задач мощности и стабильного/скоростного Интернета. Очень хорошо, если вы: Пробовали сверстать страницу с помощью HTML/CSS и у вас получилось; Когда-либо делали свой сайт на своем домене; Имеете опыт тестирования; Владеете sql на базовом уровне; Умеете устанавливать на страницу счетчики Я.Метрики, Google Analytics, GTM; Говорите и пишите на английском (уровень B2 и выше); Любите учиться чему-то новому! Задачи: <ol> Техническая поддержка пользователей: Разработка нестандартных решений под задачи пользователя Тестирование функционала Написание баг-репортов, технических заданий Проведение консультаций и настроек системы по задачам клиентов: привязка домена клиента к нашему ns-серверу; редактирование html-страничек в сms-системе; настройка рассылок и т. п. настройка бизнес-процессов; настройка структуры тренингов; настройка каналов для учета трафика с помощью utm-меток; анализ продаж и конверсий; консультирование по любым аспектам системы; Поддержка и расширение базы знаний. </ol> Условия: Занятость - 40 часов в неделю, гибкий график; Работа удаленная на вашем устройстве; Оплачиваемое недельное обучение при приеме на работу; Испытательный срок 2 мес.; Стабильная заработная плата фикс: 25 000 руб. на испытательный срок, далее - 30 000 руб. (суммы на руки); Повышение заработной платы за счет бонусной части при проведении консультаций, настроек системы; Оформление по ТК РФ, полностью белая зарплата, ДМС; Адекватное руководство, которому важен не процесс, а результат; Молодая команда. ",,1–3 года,Специалист технической поддержки - 2 линия,"Опыт работы в технической поддержке от 1 года;,Понимание основ работы сети Интернет;,Образование техническое как плюс;,Грамотный русский язык;,Навыки деловой переписки;",55000.0,28700.0,удаленная работа,,Полная занятость,https://tyumen.hh.ru/vacancy/37528323
778,Челябинск,Некстайп,,15 октября 2020," Кто мы: Мы небольшая, но крутая и активно развивающаяся веб-студия. Существуем на рынке 10 лет. Занимаемся автоматизацией бизнеса внедряем Битрикс24 и amoCRM, наша главная специализация система управления 1С-Битрикс. Мы разрабатываем готовые решения, которые успешно продаются по РФ и во всем СНГ. Мы масштабируемся в связи с этим готовы взять в команду HTML-верстальщика. Что мы предлагаем: <ol> Работу с действительно интересными и высоко нагруженными проектами. </ol> Мы занимаемся разработкой собственных проектов таких как: Некстайп: Прайм; Некстайп: Магнит; Разработка сайтов с нуля. Разработка индивидуальных обменов с 1С. Вам необходимо будет работать со следующим функционалом: Кроссбраузерная и адаптивная верстка макетов (Photoshop и Figma) Адаптация готовой верстки сайта под мобильные устройства Написание JS скриптов средней сложности как с использованием фреймворков, так и нативного языка 2. Комфортные условия труда. У нас большой, светлый офис в центре города. Рабочее место комфортное, мы не посадим разработчиков рядом с менеджерами по продажам. В офисе есть удобная кухня, где вы можете пообедать, выпить кофе с печеньем и расслабиться. У нас разноплановый коллектив, каждый найдет в нем что-то свое, у наших коллег много увлечений помимо работы, например, велопрогулки после рабочего дня, кто-то увлекается суккулентами, а для кого-то программирование-это и есть хобби. Мы соблюдаем трудовое законодательство и считаем это в порядке вещей. 3. Обучение и развитие. Мы ценим наших сотрудников, особенно, если вы настроены на развитие. С нашей стороны мы предоставляем корпоративную библиотеку для изучения новой информации. Мы готовы помогать вам в развитии. Самое главное желание от вас- стремиться к обучению и не бояться сложностей. Что важно уметь: Hard-skills: Умение работать в git Использовать препроцессоры (less) Кроссбраузерность (IE &gt; 10, Edge, Chrome, Firefox, Safari) Умение разбираться в верстке, написанной другими Вся верстка на flex Базовые знания PHP для решения простых задач натягивания верстки Бонусом будет: Опыт работы с Vue.js Если ваш уровень знаний не дотягивает, но вы хотите вырасти профессионально — откликайтесь тоже, мы рассматриваем всех кандидатов. Важно, готовность выполнить простое тестовое задание. ",,1–3 года,HTML-верстальщик,,55000.0,30000.0,полный день,"Git,HTML,PHP,1С-Битрикс,Кроссбраузерная верстка,Веб-программирование,Adobe Acrobat",Полная занятость,https://tyumen.hh.ru/vacancy/38358892
183,Челябинск,DMTAY,,15 октября 2020," Обязанности: Разработка сайтов Поддержка существующих сайтов Требования: Знания фреймворка Laravel Знание PHP 7, MySQL, MariaDB Знание JavaScript, jQuery Дополнительным плюсом будет: Знание CMS PrestaShop, Opencart, Bitrix Знание HTML и CSS Умение рефакторинга и оптимизации кода Условия: Пятидневная рабочая неделя c 9 до 18 Испытательный срок 1 месяц ","Разработка сайтов,Поддержка существующих сайтов",1–3 года,PHP-программист,,55000.0,35000.0,полный день,"PHP,JavaScript,MySQL,HTML,CSS,jQuery,Laravel,Git",Полная занятость,https://tyumen.hh.ru/vacancy/39336852
637,Челябинск,Лаборатория системных технологий,,7 октября 2020," Художник, дизайнер, аниматор Обязанности: Доработка макетов игр Анимирование на Spine Дизайн пользовательского интерфейса Разработка рекламных материалов Создание элементов игровых механик и уровней Требования: Портфолио Талант Умение и желание рисовать Условия: Полная занятость Полный рабочий день Постоянная работа в офисе в самом центре города Белая ЗП выше средней по рынку Испытательный срок 3 месяца ","Доработка макетов игр,Анимирование на Spine,Дизайн пользовательского интерфейса,Разработка рекламных материалов,Создание элементов игровых механик и уровней",1–3 года,Художник / дизайнер (аниматор),,55000.0,35000.0,полный день,"Spine,Графический дизайн,Дизайн интерфейсов",Полная занятость,https://tyumen.hh.ru/vacancy/38870124
619,Челябинск,ИРИС,,19 сентября 2020," Обязанности: Организация сервисного обслуживания КИПиА и АСУ ТП на объекте Заказчика (Нефтебаза) Систематизация работы по сервисному обслуживанию средств автоматизации Взаимодействие с Заказчиком по производственным вопросам; выполнять техническое обслуживание и настройку сложного оборудования (плотномеры, массомеры, интеллектуальные электропривода и т.д.); работать с нормативно-технической документацией; разрабатывать и вносить изменения в эксплуатационной документации (методика проведения технического обслуживания, инструкции по устранению типичных неисправностей КИПиА) вести базы данных средств измерения и средств автоматизации объекта; работать с разрешительной документацией СИ и СА; вести контроль за выполнением планово-предупредительных работ и оперативных заявок. Требования: высшее или средне-техническое(профильное) образование. Знания в области электроники , КИПиА и АСУТП Знания в области ПО, ОС, MS Office и др. Навыки обслуживания Газоанализаторов (желательно - ЭРИС, СИГМА, DRAGER). Навыки обслуживания Средств измерения уровня(желательно - Gilbarco Veeder Root, СТРУНА). Навыки обслуживания Массомера , Расходомера и пр. Навыки обслуживания и ИБП ( АPC 5000ВA, EATON). Знание электрики, электрощитовых, умение читать схемы. Условия: Официальное трудоустройство Стабильная и своевременная заработная плата 2 раза в месяц: оклад + премия. Оплачивается сверхурочная работа Работа в стабильной компании. Компания «ИРИС» – генеральный подрядчик ПАО «ЛУКОЙЛ» по направлению ИТ и системной интеграции с более чем 25 летним успешным опытом работы. Профиль компании – оказание полного комплекса услуг в области ИТ, а так же автоматизации розничного бизнеса и оптово-розничной реализации нефтепродуктов и потребительских товаров, RETAIL-сетей, агропромышленного сектора и т.д. «ИРИС» - это системный интегратор, представленный в 70-и обособленных подразделениях в различных регионах РФ. Более 20 лет успешной работы в ИТ и розничном бизнесе. Более 600 квалифицированных специалистов. Компания накопила большой опыт в области автоматизации бизнес-процессов, сопровождения информационных систем и программного обеспечения, поставки и обслуживания оборудования, организации и технического обслуживания ИТ-инфраструктуры, метрологии, комплексной автоматизации АЗС, нефтебаз и НПЗ. ",,не требуется,Ведущий инженер по контрольно-измерительным приборам и автоматике,,55000.0,50000.0,полный день,"Техническое обслуживание,Настройка ПО,Монтаж оборудования,Чтение электросхем,3 группа по электробезопасности,КИПиА,Автоматизация производства,Автоматизация технологических процессов,Схемотехника электронного оборудования",Полная занятость,https://tyumen.hh.ru/vacancy/38286955
453,Копейск,Ростелеком,,29 сентября 2020," Зарабатывай 23 000 - 50.000 в месяц, работая 4 часа в день с плавающими выходными и гибким графиком В компанию ПАО ""Ростелеком"", которая занимает лидирующие позиции на рынке услуг высокоскоростного доступа в интернет и платного телевидения требуется постоянный сотрудник на позицию специалиста по работе с клиентами Наша компания нацелена на наращивание клиентской базы и в настоящий момент набирается дополнительная команда. Именно поэтому сейчас лучший момент для роста, ввиду чего и открыта данная вакансия. Итак что нужно любить, чтобы работать у нас: Дисциплину Трудолюбие Общение с людьми Чем нужно будет заниматься: - Консультировать абонентов по тарифам и условия подключения - Предлагать услуги компании по предоставленной базе клиентов - Оформлять заявки на подключение На каких условиях мы будем взаимодействовать: - Оплата за заявки + премия при выполнении плана. - Частичная - 4 часа или полная занятость в зависимости от ваших амбиций - Обучение продукту, продажам, стажировка и поддержка руководителя на всех этапах вашей работы Начни работать в федеральной компании, покажи результат и построй успешную карьеру. Мы ищем человека, который отвечает положительно на вопросы написанные ниже: 1.Вас мотивирует зарабатывать больше на потраченный час своего рабочего времени. Средняя стоимость 1 часа работы эффективного агента = 500 руб. 2.Вы ставите перед собой конкретные цели и любите их достигать 3.Вы привыкли к самостоятельной работе и готовы работать на результат Если вы положительно ответили на эти 3 вопроса, то смело нажимайте “Откликнуться” и записывайтесь на собеседование. ",,не требуется,Менеджер по работе с клиентами,,60000.0,23000.0,гибкий график,"Активные продажи,Холодные продажи,Навыки продаж,Прямые продажи,Работа в команде",Частичная занятость,https://tyumen.hh.ru/vacancy/39505090
655,Златоуст,Ростелеком,,8 октября 2020," Зарабатывай 23 000 - 50.000 в месяц, работая 4 часа в день с плавающими выходными и гибким графиком В компанию ПАО ""Ростелеком"", которая занимает лидирующие позиции на рынке услуг высокоскоростного доступа в интернет и платного телевидения требуется постоянный сотрудник на позицию специалиста по работе с клиентами Наша компания нацелена на наращивание клиентской базы и в настоящий момент набирается дополнительная команда. Именно поэтому сейчас лучший момент для роста, ввиду чего и открыта данная вакансия. Итак что нужно любить, чтобы работать у нас: Дисциплину Трудолюбие Общение с людьми Чем нужно будет заниматься: - Консультировать абонентов по тарифам и условия подключения - Предлагать услуги компании по предоставленной базе клиентов - Оформлять заявки на подключение На каких условиях мы будем взаимодействовать: - Оплата за заявки + премия при выполнении плана. - Частичная - 4 часа или полная занятость в зависимости от ваших амбиций - Обучение продукту, продажам, стажировка и поддержка руководителя на всех этапах вашей работы Начни работать в федеральной компании, покажи результат и построй успешную карьеру. Мы ищем человека, который отвечает положительно на вопросы написанные ниже: 1.Вас мотивирует зарабатывать больше на потраченный час своего рабочего времени. Средняя стоимость 1 часа работы эффективного агента = 500 руб. 2.Вы ставите перед собой конкретные цели и любите их достигать 3.Вы привыкли к самостоятельной работе и готовы работать на результат Если вы положительно ответили на эти 3 вопроса, то смело нажимайте “Откликнуться” и записывайтесь на собеседование. ",,не требуется,Менеджер по работе с клиентами,,60000.0,23000.0,гибкий график,"Активные продажи,Холодные продажи,Навыки продаж,Прямые продажи,Работа в команде",Частичная занятость,https://tyumen.hh.ru/vacancy/39505092
759,Коркино,Сеть магазинов цифровой и бытовой техники DNS,,2 октября 2020," Обязанности: 1. Продажа компьютерной и цифровой техники; 2. Консультирование клиентов по ассортименту товара в Торговом зале; 3. Контроль наличия товара на витринах, выкладка товара, актуализация ценников; 4. Участие в инвентаризации. Требования: 1. Обучаемость; 2. Грамотная речь; 3. Личные качества: - высокая работоспособность - внимательность - целеустремленность - исполнительность. Опыт работы в продажах, умение взаимодействовать с клиентами, знание компьютерной номенклатуры приветствуются. Условия: 1. Официальное трудоустройство в соответствии с ТК РФ; 2. Заработная плата на время испытательного срока 24500 рублей, после прохождения испытательного срока оклад + премия; 3. График работы: сменный; 4. Возможность профессионального развития и карьерного роста. ",,1–3 года,Продавец-консультант в магазин DNS,,60000.0,25000.0,сменный график,,Полная занятость,https://tyumen.hh.ru/vacancy/37211528
484,Челябинск,Компа-С,,14 октября 2020," Обязанности: Сопровождение учетной системы 1С:Бухгалтерия и 1С:Зарплата и управление персоналом Оказание консультаций по работе с программами Обучение пользователей работе в программах Помощь клиентам в отражении текущих операций в программе Помощь в сдаче бухгалтерской отчетности Требования: Знание функциональной области «Регламентированный учет», правил ведения бухгалтерского и налогового учета, кадрового делопроизводства и расчета себестоимости Знание порядка применения ККТ при осуществлении расчетов в РФ Аналитическое мышление, нацеленность на результат, умение работать в команде и с конечным заказчиком Знание различных систем налогообложения (ОСНО, УСНО, ЕНВД) Умение ориентироваться на всех участках бухгалтерского учета Знание законодательства по бухгалтерскому и налоговому учету, трудового законодательства Уверенный пользователь ПК, системы Банк-клиент Ответственность, внимательность, способность к обучению, исполнительность и энергичность Будет преимуществом Законченное высшее образование в области Бухгалтерского учета/аудита/экономики Знание программных продуктов 1C подтвержденное опытом Наличие сертификатов 1С Профессионал, Специалист-Консультант Условия: Пятидневная рабочая неделя; Интересные и сложные задачи Профессиональный и личностный рост Офис находится на 40-летие победы д.3; Отпуск в соответствии с ТК РФ Оплата достойная. Уровень заработной платы обсуждается напрямую с успешным кандидатом Рассмотрим главного бухгалтера или бухгалтера, который хорошо разбирается в своем деле, но есть желание сменить квалификацию, попробовать себя в новой сфере, сменить обстановку или коллектив. Предлагаем для чтения статью ""Выбор профессии: бухгалтер или консультант?"" http://smartsourcing.ru/blogs/blog_kompanii_stavanalit/2066 ",,не требуется,Консультант 1С,,60000.0,30000.0,полный день,"1С: Предприятие: Бухгалтерский Учет,Налоговый учет,1C: Бухгалтерия,Расчет зарплаты,Трудовое закондательство РФ,Кадровое делопроизводство,1С: Зарплата и управление персоналом,Бухгалтерская отчетность,Банк-клиент,Бухгалтерский учет",Полная занятость,https://tyumen.hh.ru/vacancy/39442799
679,Магнитогорск,G2R Limited,"Интересная работа!,Работа в молодой динамичной компании, в сфере B2B E-commerce.,Возможность развития отличного продукта в команде профессионалов.,Оклад в зависимости от уровня.",13 октября 2020," Обязанности: Разработка и развитие сайтов компании Требования: Уверенное владение PHP, Bitrix Framework Опыт работы с базами данных (MySQL, PostgreSQL) Умение работать в команде Опыт работы с системами контроля версий Будет приветствоваться : Наличие завершенных проектов и готовность их продемонстрировать Опыт работы с Linux Опыт интеграции систем (веб-сервисы, платежные системы и т.д.); Знание JavaScript и верстки Условия: Интересная работа! Работа в молодой динамичной компании, в сфере B2B E-commerce. Возможность развития отличного продукта в команде профессионалов. Оклад в зависимости от уровня. "," , ",1–3 года,PHP-программист,"Уверенное владение PHP, Bitrix Framework,Опыт работы с базами данных (MySQL, PostgreSQL),Умение работать в команде,Опыт работы с системами контроля версий",60000.0,30000.0,полный день,"ООП,Git,1С-Битрикс,Linux,PostgreSQL,MySQL,JavaScript,PHP,HTML,Ajax,CSS3",Полная занятость,https://tyumen.hh.ru/vacancy/39796499
753,Челябинск,SaitCraft,,13 октября 2020," Привет! Мы - агентство Digital маркетинга полного цикла. В нашей дружной и молодой команде открывается вакансия full-stack разработчика. Задача - разработка и доработка корпоративных сайтов. Рассматриваем кандидатов для работы в офисе на полный день. Фриланс запрещен. Чем предстоит заниматься: Разрабатывать новые сайты под ключ на CMS Bitrix, NetCat. Поддерживать существующие проекты на CMS Joomla, NetCat, Bitrix, WordPress. Базовые требования к навыкам: 1. Отличное знание языка разметки HTML5, языка стилей CSS3. 2. Хорошее знание языков JavaScript (ECMAScript 5) и PHP (5.4+, 7). 3. Хорошее знание CMS NetCat, Bitrix. 4. Опыт работы с СУБД MySQL (5), базовое знание языка запросов SQL. 5. Базовое знание фреймворков jQuery, Bootstrap 4 (в частности, сетка). 6. Умение верстать адаптивные сайты с поддержкой кроссбраузерности (Google Chrome, Mozilla Firefox, Safari, Internet Explorer 11, Microsoft Edge). Знание CMS Joomla, WordPress и опыт работы с Apache HTTP Server приветствуется. О команде разработки: На текущий момент в команде есть дизайнер, два разработчика, два контент-менеджера, руководитель. Мы готовы предложить: - Много интересных задач; - работа с 09 до 18 пять дней в неделю; - Просторный и уютный офис в районе Тополиной Аллеи; - Регулярная индексация заработной платы; - Обучение за счет компании; - Корпоративы и прочие приятные традиции в команде; Про зарплату: Уровень заработной платы напрямую зависит от твоего опыта и результатов. ",,1–3 года,Web-программист,,60000.0,30000.0,полный день,"JavaScript,CSS,HTML,Joomla CMS,MySQL,Bootstrap,Веб-программирование,PHP",Полная занятость,https://tyumen.hh.ru/vacancy/39779989
811,Челябинск,SaitCraft,,13 октября 2020," Привет! Мы - агентство Digital маркетинга полного цикла. В нашей дружной и молодой команде открывается вакансия full-stack разработчика. Задача - разработка и доработка корпоративных сайтов. Рассматриваем кандидатов для работы удаленно. Фриланс запрещен. Работа с 09 до 18 по Челябинскому времени (мск + 2). Чем предстоит заниматься: Разрабатывать новые сайты под ключ на CMS Bitrix, NetCat. Поддерживать существующие проекты на CMS Joomla, NetCat, Bitrix, WordPress. Базовые требования к навыкам: 1. Отличное знание языка разметки HTML5, языка стилей CSS3. 2. Хорошее знание языков JavaScript (ECMAScript 5) и PHP (5.4+, 7). 3. Хорошее знание CMS NetCat, Bitrix. 4. Опыт работы с СУБД MySQL (5), базовое знание языка запросов SQL. 5. Базовое знание фреймворков jQuery, Bootstrap 4 (в частности, сетка). 6. Умение верстать адаптивные сайты с поддержкой кроссбраузерности (Google Chrome, Mozilla Firefox, Safari, Internet Explorer 11, Microsoft Edge). Знание CMS Joomla, WordPress и опыт работы с Apache HTTP Server приветствуется. О команде разработки: На текущий момент в команде есть дизайнер, два разработчика, два контент-менеджера, руководитель. Мы готовы предложить: - Много интересных задач; - Регулярная индексация заработной платы; - Обучение за счет компании; - Корпоративы и прочие приятные традиции в команде; Про зарплату: Уровень заработной платы напрямую зависит от твоего опыта и результатов. ",,1–3 года,Web-программист (удаленно),,60000.0,30000.0,удаленная работа,"JavaScript,CSS,HTML,Joomla CMS,MySQL,Bootstrap,Веб-программирование,PHP",Полная занятость,https://tyumen.hh.ru/vacancy/39780033
144,Челябинск,Челябинский кузнечно-прессовый завод (ЧКПЗ),,2 октября 2020," Обязанности: Администрирование пользователей и прав доступа к существующим системам; Последующая поддержка пользователей в части разработанного функционала; Оперативное консультирование пользователей; Анализ и исправление системных ошибок реализованного функционала; Установка регламентированной отчетности, тестирование и исправление баз, регистрация, обнаружение и исправление технических багов; Работа с данными (проверка данных, обработка данных, контроль за выполнением обменов, мониторинг ошибок в системах 1С, поиск и исправление ошибок в данных) Требования: Знание основных объектов платформы 1С Предприятие Знание языка запросов 1С Предприятие Знание основных подсистем бухгалтерских задач, оперативных, расчетных задач Знание СКД на уровне создание отчетов, запросов, обработок Умение создавать внешние отчеты, обработки, встраиваемые в базу данных Умение обновлять конфигурации типовыми релизами, сравнивать. Умение работать с хранилищем конфигурации Умение комментировать разработку, оформлять код Условия: Пятидневная рабочая неделя ( 8:00- 16:30) Работа на современном крупном промышленном предприятии; Своевременная и достойная оплата труда; Официальное трудоустройство в соответствии с ТК РФ; Развернутая программа социальных льгот, медицинского страхования и организации отдыха для работников. ",,1–3 года,Junior Programmer 1C,,60000.0,40000.0,полный день,"1С: Предприятие 8,1С программирование,1С: Управление Торговлей,1С: Бухгалтерия,1C: Бухгалтерия",Полная занятость,https://tyumen.hh.ru/vacancy/39579745
177,Челябинск,Xpage,,12 октября 2020," Привет! Мы- Digital Agency Xpage. Уже более 17 лет мы помогаем своим клиентам получать максимум пользы от современных технологий и инструментов веб-разработки, интернет-рекламы, дизайна и автоматизации. В нашем бэкграунде проекты для крупных представителей международного бизнеса и государственных структур. Мы создаем качественный и современный продукт, направленный на максимальную пользу и увеличение прибыли нашего клиента. В связи с увеличением объема проектов и запуском новых бизнес- направлений наша команда ищет веб-разработчика (уровень middle). Технологии: PHP, mysql - мастхэв :) JS - умение отправлять запросы, подписываться на события и понимать асинхронность; HTML, CSS - понимание работы; Что мы ожидаем: Нам нужен разработчик, который хорошо знает битрикс и имеет опыт создания сложных интернет-магазинов, желательно- с разными ценами, доставками и кучей складов. Также ты должен иметь опыт обмена каталога и остатков с 1С( или подобными системами). * Будет большим плюсом хорошее владение vue.js и сборщиками типа webpack, умение работать с сервером через ssh . Что предстоит делать: разрабатывать сложные веб-проекты/сайты для ТОПовых региональных и федеральных компаний (реальные, разные, интересные, живые проекты); разрабатывать автоматизированные системы управления (корпоративные порталы со сложной интеграцией); участвовать в командной разработке веб-решений; разрабатывать шаблонизированные решения/модули на 1С-Битрикс; При необходимости- разрабатывать внутренние проекты компании; изучать новые технологии и внедрять их (у нас всегда есть ""пространство для творчества""); Важно: -Опыт работы с продуктами 1С-Битрикс от 1,5 лет -Опыт работы по специальности- от 1,5 лет -Опыт разработки интернет-магазинов -Навыки работы с тех документацией -Опыт работы с различными API -PHP, MySQL на продвинутом уровне -Умение и желание работать в команде Xpage — это, прежде всего, команда высококлассных профессионалов и молодых амбициозных специалистов. Это команда жизнерадостных, творческих и любознательных людей, для которых интернет — это жизнь. Мы стремимся создавать для своих сотрудников только самые комфортные условия работы и отдыха. Наши сотрудники имеют уникальную возможность повышать свою квалификацию и развивать полезные профессиональные навыки на лучших площадках. Мы даем своим сотрудникам свободу идей, творчества и самовыражения. Гарантируем трудоустройство по ТК РФ. Xpage — это большая семья, которая всегда рада принять новых людей) ",,1–3 года,Middle web-developer / веб-разработчик,,60000.0,40000.0,полный день,"JavaScript,MySQL,1С-Битрикс,PHP,Веб-программирование,Аналитическое мышление,Создание сайтов",Полная занятость,https://tyumen.hh.ru/vacancy/39446378
291,Челябинск,Первый Бит,,12 октября 2020," ОБЯЗАННОСТИ: Сбор, анализ и описание функциональных требований к работе подсистем 1C: ERP с целью настройки и оптимизации Разработка проектной документации: подготовка ТЗ с учетом всех требований к разработке и доработке документов подсистем в 1C: ERP Подготовка инструкций пользователей ТРЕБОВАНИЯ: Высшее, экономическое или ИТ образование приветствуется Опыт работы на проектах по автоматизации блоков: производство, управленческий учет (не менее 1 года) Знание основных механизмов платформы «1С:Предприятие 8» Умение разложить деятельность предприятия на бизнес-процессы Высокий уровень ответственности, развитая системность, самостоятельность, инициативность Умение грамотно и кратко излагать свои мысли в устной и письменной форме Навык разработки и проведения презентаций для клиентов ЧТО МЫ ПРЕДЛАГАЕМ: Работу в компании, устойчиво стоящей на российском рынке более 23 лет с перспективой профессионального и карьерного роста Возможность работать с инновационными технологиями в сфере автоматизации бизнеса, быть лучшим среди первых Обмен опытом в рамках компании График работы с Пн по Пт с 09.00 до 18.00 Оформление по ТК РФ Повышение квалификации: корпоративные курсы, семинары, тренинги Поддержку на всех этапах развития: опыт наших руководителей, обучение, стандарты Уважение и оценку Вашего вклада в развитие компании ",,1–3 года,Специалист по внедрению 1С:ERP (производство и/или управленческий учет),,60000.0,40000.0,полный день,"1С: Предприятие 8,MS Project,Обучение и развитие,Бизнес-анализ,Управленческий учет,Навыки презентации",Полная занятость,https://tyumen.hh.ru/vacancy/39454884
564,Челябинск,Север Телеком,,12 октября 2020," Обязанности: поиск и привлечение потенциальных Клиентов; регулярные переговоры; выявление потребностей,согласование условий сотрудничества с Клиентами; заключение договора на услуги связи и отслеживание его надлежащее исполнение; ежедневное планирование графика звонков и встреч с потенциальными Клиентами; отчетность. Требования: желание зарабатывать; навыки продаж и эффективных коммуникаций; потребность добиваться результата и взаимовыгодных условий; знание рынка конкурентов приветствуется; уверенное пользование ПК (Word, Excel). Условия: работа в крупной федеральной телекоммуникационной Компании; официальное оформление согласно ТК РФ; график работы стандартная 5/2 , с 09.00 до 18.00; работа в комфортабельном офисе в центре города; достойный уровень дохода, зарплата, состоящая из фикс.оклада + % от продаж без ""потолка"" + премии + бонусов; профессиональное развитие и карьерный рост; бесплатное корпоративное обучение; компенсация ГСМ и мобильной связи ",,не требуется,Менеджер по работе с корпоративными клиентами,,60000.0,40000.0,полный день,"Поиск и привлечение клиентов,Активные продажи,Холодные продажи,Планирование продаж,Развитие продаж",Полная занятость,https://tyumen.hh.ru/vacancy/39153665
